caseid,age,childrern_number,level_of_education,first_language,health,marital_status,birth_country,born_parents,unable_to_play_rent,number_of_unions,more_than_one_job,work_hours_per_week,incmc
8420,70.5,1,1,1,3,4,2,1,2,1,7,NA,5
15902,55.9,2,5,1,1,1,1,1,3,1,2,35,8
9231,49.3,1,4,1,3,5,1,1,2,1,2,37.5,8
20024,71.3,3,2,1,3,1,2,1,2,2,7,NA,NA
16517,57,0,4,1,3,5,1,1,2,0,2,40,8
3723,60.7,2,5,1,2,1,1,1,2,1,2,40,NA
21800,50.4,2,2,1,2,1,2,1,2,1,2,50,11
20608,50.2,2,2,1,1,1,1,1,2,1,2,35,10
16968,15.9,0,5,1,2,5,1,1,7,0,7,NA,1
3981,17,0,5,1,1,5,1,1,7,0,2,20,2
6710,70.3,5,4,1,3,4,1,1,3,2,7,NA,7
3392,51.2,3,1,1,1,1,1,1,2,2,1,45,12
5501,63,2,3,1,2,1,1,1,3,1,1,42,7
8172,61.4,2,4,1,2,4,1,1,2,1,7,NA,10
16825,60.7,4,2,3,3,1,2,1,2,1,7,NA,NA
10533,55.5,2,4,2,3,4,1,1,2,2,7,NA,NA
4892,72.3,3,5,3,3,1,1,1,3,1,7,NA,4
14443,53.8,3,2,1,2,1,1,1,2,1,7,NA,1
18029,27.5,0,1,1,2,5,1,1,2,0,2,40,6
14171,74.7,4,2,1,1,1,1,1,3,1,7,NA,5
15354,30.7,2,3,1,1,5,1,1,2,1,1,28,8
196,49,2,1,3,5,2,2,1,3,1,7,NA,4
10195,41,3,1,4,5,1,1,1,2,1,2,40,8
3746,16.7,0,5,1,2,5,1,1,7,0,2,5,2
6091,21.7,0,3,1,1,5,1,1,9,0,7,NA,1
3023,64.5,3,1,1,2,1,2,1,2,3,2,45,12
18708,75.8,2,2,1,3,1,1,1,2,1,7,NA,7
8144,68.3,4,5,1,3,1,1,1,2,1,7,NA,4
18444,18.6,0,4,1,2,5,2,1,2,0,7,NA,2
10641,43.9,0,4,1,3,5,1,1,2,0,2,40,NA
3380,58.8,3,4,1,1,1,1,1,2,1,2,30,NA
16130,64.3,0,5,1,2,5,1,1,2,0,7,NA,NA
17068,48.1,3,2,1,3,1,1,1,2,2,2,70,11
17800,62.2,4,2,1,4,3,1,1,2,3,2,75,5
6553,42.3,2,1,1,2,2,1,1,2,1,2,20,7
745,80,3,5,1,4,4,2,1,2,1,7,NA,6
18777,70,6,4,1,4,1,1,1,3,2,7,NA,NA
12837,45.3,2,2,1,2,1,1,2,3,2,2,55,7
13217,32.2,3,1,3,3,1,2,1,2,1,7,NA,1
3711,62.8,3,1,1,2,3,1,1,2,1,2,35,10
9723,75.4,6,5,1,4,1,1,1,2,2,7,NA,4
6483,36.7,0,3,1,5,5,1,1,1,0,2,37.5,7
15594,41.8,4,2,1,2,3,1,1,2,1,2,50,8
9674,47,0,3,1,2,3,1,1,2,2,2,40,7
16845,67.7,4,5,2,3,4,1,1,3,1,7,NA,6
8805,77,3,2,1,1,2,1,1,2,1,2,16,8
11945,65.8,1,1,1,2,1,1,1,3,1,2,4,10
687,80,3,2,1,3,4,1,1,2,1,7,NA,6
15983,61.8,3,1,1,2,1,1,1,2,1,7,NA,NA
17817,57.3,0,5,1,1,5,1,1,3,1,2,44,7
13611,53.3,2,2,1,2,3,1,1,2,2,7,37.5,5
18465,73.3,0,2,1,2,5,1,1,2,0,7,NA,6
4552,47.1,1,1,3,2,3,1,1,2,4,2,45,11
9493,42.8,0,2,1,3,5,1,1,2,0,2,37.5,9
8103,42.4,0,3,1,1,5,1,1,2,1,1,40,6
3758,47.3,3,2,1,2,2,1,1,2,2,7,NA,7
9650,69.4,3,5,1,4,1,1,1,3,1,7,NA,7
11900,24.2,0,2,1,3,5,1,1,1,1,2,40,5
1438,33.4,2,1,1,2,1,1,1,2,1,2,40,11
14917,17.7,0,5,1,1,5,1,1,7,0,7,NA,1
2557,80,7,5,1,4,1,2,1,3,1,7,NA,3
4455,57.2,2,2,1,2,3,1,1,2,1,2,15,6
12691,75.7,7,5,1,5,4,1,1,2,1,7,NA,4
20458,52.8,6,1,1,2,3,1,2,2,2,2,60,11
14118,80,3,4,1,3,4,1,1,2,1,7,NA,NA
13718,78.2,4,1,1,2,4,1,1,2,1,2,2,6
14359,45.5,3,2,1,4,5,1,1,2,1,7,NA,4
22195,52,3,5,1,3,3,1,1,2,1,7,40,4
15238,67.6,5,5,1,4,1,1,1,3,1,2,50,7
20846,66.3,3,4,1,2,1,1,1,2,1,7,NA,10
11638,43.4,1,5,1,3,5,1,1,2,0,2,25,3
19406,55.7,5,5,1,3,3,1,1,2,2,7,NA,4
9383,41.5,1,3,1,3,1,1,1,2,1,2,40,8
17235,72.3,5,5,1,2,3,1,1,2,1,7,NA,4
125,47.2,2,2,1,1,3,1,1,3,2,7,NA,NA
11448,80,0,5,1,1,4,1,1,2,1,7,NA,5
21994,41.4,3,2,1,4,1,1,1,1,1,7,NA,3
12588,59.1,2,2,1,2,1,1,1,2,1,7,NA,5
6147,73.8,3,2,1,1,1,1,1,3,1,7,NA,8
14844,72.8,7,2,1,1,4,1,1,2,1,7,NA,6
6660,39.4,0,2,1,2,5,1,1,2,1,2,37,5
14918,61.8,2,1,1,2,1,1,1,2,1,2,30,11
21865,80,1,1,1,1,4,1,1,2,1,7,NA,10
16547,60.3,2,1,1,3,1,2,1,2,1,7,NA,7
18707,80,7,5,1,1,4,1,1,3,1,7,NA,5
2213,68.8,3,2,1,4,1,1,1,3,1,7,NA,6
238,54.2,2,2,1,3,1,1,1,2,1,2,35,10
611,74.4,4,5,1,5,4,1,1,2,1,7,NA,5
12459,76.7,5,5,1,5,4,1,1,2,1,7,NA,NA
20661,80,1,2,1,3,4,1,1,2,1,7,NA,8
16949,64.3,2,1,1,2,1,1,1,2,1,7,NA,2
17974,33.8,2,4,1,2,1,1,1,2,1,7,NA,6
4088,50.3,2,5,1,4,1,1,1,2,1,7,NA,3
10304,67.9,3,5,1,2,1,1,1,3,1,7,NA,NA
20898,58.5,0,2,1,2,5,1,1,2,1,2,40,6
2592,30,0,2,1,1,5,1,1,2,1,2,40,12
2000,32.5,1,2,1,2,5,1,1,2,1,2,30,5
20785,19.2,0,3,1,2,5,1,1,2,0,7,3,2
19009,60.6,2,5,1,2,1,1,3,2,1,7,75,7
8166,23.9,1,2,1,2,5,1,1,2,1,2,40,NA
6970,43.8,0,1,1,3,1,1,1,2,1,2,40,10
17942,42.9,2,2,1,4,1,1,1,1,2,7,NA,6
22333,68,0,5,1,2,5,1,1,3,0,7,NA,4
20671,60.3,3,5,1,2,1,1,1,3,1,7,NA,1
12194,66.1,6,2,1,2,1,1,1,2,3,7,NA,5
15567,57.5,4,5,1,4,3,1,1,3,4,7,NA,3
812,19,0,2,1,2,5,1,1,2,0,2,37,2
783,49.5,5,3,1,5,3,1,1,2,3,7,NA,4
20810,63.3,3,5,1,3,1,1,1,3,1,2,40,5
22054,71.9,7,5,1,4,1,1,1,3,1,7,NA,4
20066,77.6,7,2,1,2,4,1,1,2,1,7,NA,6
16469,47.5,5,1,1,1,3,1,1,2,2,2,40,11
21556,80,7,5,1,2,1,1,1,3,1,7,NA,6
15101,67.8,3,1,1,2,3,1,1,3,1,7,NA,8
1269,18.1,0,5,1,2,5,1,1,2,0,7,40,2
11864,65.2,0,1,1,3,5,1,1,2,0,7,NA,9
6200,20.3,0,2,1,2,5,1,1,2,0,7,NA,3
11256,58.3,2,5,1,5,3,1,3,1,2,7,NA,3
15576,80,3,2,1,3,1,1,1,2,1,7,NA,7
11215,21.4,0,2,1,1,5,1,1,2,1,2,40,2
2928,67.4,2,5,1,4,1,1,1,2,1,7,NA,5
12612,19.8,0,5,1,2,5,1,1,2,0,7,75,1
8472,57.4,1,5,NA,8,1,8,1,3,1,7,NA,NA
21886,55.5,0,5,1,4,5,1,3,1,0,7,NA,3
20569,50,3,4,1,3,1,1,1,2,1,2,40,8
8291,15,0,5,1,2,5,1,1,7,0,7,NA,1
312,40,1,1,1,3,1,1,1,2,1,2,37.5,10
21688,30.3,0,1,1,1,5,1,1,2,1,2,35,6
12161,57.3,2,2,1,2,1,1,1,3,1,2,28,7
17946,35.6,0,2,1,2,5,1,1,2,0,7,NA,6
20698,26.5,1,4,1,2,5,1,1,2,1,7,NA,2
11044,15.8,0,5,1,3,5,1,1,7,0,1,1,2
6829,60.8,5,3,1,1,1,1,1,3,1,2,55,6
16482,61.4,0,4,1,3,1,1,1,2,1,7,NA,1
15541,45.1,1,2,1,4,3,1,1,2,2,2,37.5,8
1538,18.1,0,5,1,2,5,1,1,2,0,7,NA,1
117,66.4,0,5,1,3,1,1,1,3,1,2,60,8
10171,15.7,0,5,1,1,5,1,1,7,0,7,NA,1
3274,69.1,4,5,1,2,1,1,3,2,1,7,NA,NA
11112,40,2,2,1,2,3,1,1,2,2,2,22.5,8
11996,62.6,3,5,1,2,1,1,1,2,1,2,40,12
8647,51.6,2,4,1,3,1,1,1,2,1,2,40,9
19974,32.3,1,2,1,3,5,1,1,2,0,2,38,7
3902,47.6,0,2,1,2,1,1,1,3,1,2,40,8
963,52.5,2,5,1,2,4,1,1,8,1,2,42.5,5
3364,32,1,5,1,3,5,1,3,2,0,7,NA,6
13828,54.5,0,2,1,4,3,1,1,2,2,2,22,5
15690,63.5,2,4,1,2,1,1,1,3,1,7,NA,8
11131,20,0,3,1,3,5,1,1,2,0,2,50,2
9986,50.7,2,1,1,1,3,1,1,2,1,2,46.6,NA
8101,22.7,0,2,1,1,5,1,1,2,0,7,NA,7
6925,38.3,2,2,1,2,1,1,1,2,1,2,40,7
6891,41.1,2,2,1,2,1,1,1,2,1,2,60,12
13937,34.7,2,2,1,2,1,1,1,2,1,2,20,6
4319,49.6,5,2,1,2,1,1,1,2,2,2,35,12
21954,40.3,2,2,1,3,1,1,1,2,1,2,40,7
17612,37.1,5,5,1,4,1,1,3,3,2,7,NA,2
7819,72.8,6,5,1,3,4,1,1,3,1,7,NA,4
13107,62.3,2,1,1,2,1,1,1,2,1,2,40,10
8441,23.2,2,5,1,3,5,1,1,2,1,7,NA,3
6173,55.5,4,1,1,1,1,1,1,2,1,2,60,12
10918,41,1,1,3,2,5,1,1,2,1,2,40,7
13120,55.5,1,5,1,3,3,1,1,2,2,2,60,10
15378,30.9,0,3,1,1,5,1,1,2,1,2,56,9
11982,61.6,5,5,1,2,5,1,1,2,1,7,NA,4
19356,60.8,2,5,1,3,1,1,1,2,1,7,NA,NA
10739,16.3,0,5,1,1,5,1,1,7,0,7,NA,1
7478,38.5,2,2,1,2,1,1,1,2,1,2,35,6
4831,53,2,4,1,2,1,2,1,2,1,2,45,11
10341,43.2,2,1,3,3,1,2,1,2,2,7,NA,NA
5453,33.3,2,2,1,2,1,1,1,2,2,2,35,NA
4249,75.9,2,5,1,4,1,1,1,2,1,7,NA,NA
14449,53.8,3,3,1,4,2,1,1,2,4,2,37.5,6
14424,33,1,3,1,1,5,1,1,2,1,7,NA,6
17848,80,0,5,1,1,2,1,1,3,1,7,NA,NA
13121,54.7,0,5,1,3,1,1,1,2,1,2,45,9
2775,65.3,0,1,1,1,1,1,1,2,1,1,6,12
6093,62.2,4,1,1,1,1,1,1,3,1,2,70,6
15170,17.7,0,5,1,3,5,1,1,7,0,7,12,2
206,80,3,5,1,2,4,1,1,2,1,7,NA,NA
7000,58.3,2,2,1,2,4,1,1,2,3,2,37.5,8
16487,29.8,0,3,1,1,5,1,1,2,0,2,37.5,6
5675,72.7,5,2,1,1,4,1,1,2,1,7,NA,6
19969,79.3,2,1,1,2,1,1,1,3,1,7,NA,10
2964,69.8,2,5,1,3,1,1,1,2,1,7,NA,5
3922,32.1,2,1,1,2,3,1,1,2,1,1,40,7
6729,74.4,2,4,1,4,4,1,1,3,1,7,NA,NA
13571,44.5,2,2,1,3,2,1,1,2,1,2,30,6
15755,80,4,3,1,4,4,2,1,2,1,7,NA,4
8792,49.5,2,2,3,3,1,1,1,2,2,7,NA,8
923,57.1,1,5,1,3,1,1,1,2,1,7,NA,1
21782,79.2,3,4,1,3,1,1,1,3,2,7,NA,4
16223,63.8,5,1,1,1,1,1,1,3,2,7,NA,7
10335,49.2,0,4,1,5,5,1,1,2,0,7,NA,3
11624,80,3,5,1,2,4,1,1,2,1,7,NA,5
14454,32.8,2,1,2,3,1,1,1,3,1,2,25,NA
8791,63.9,2,4,1,2,1,1,1,3,1,7,NA,7
7249,60.1,0,5,1,3,5,2,1,2,1,7,NA,3
7128,54.6,2,2,1,3,1,2,1,2,1,2,37,6
3132,63,5,2,1,4,1,1,1,2,1,7,NA,4
17876,39.5,2,2,1,1,1,1,1,2,2,2,35,8
14540,40.3,0,1,2,2,5,1,1,2,1,2,45,9
21670,60.5,3,3,1,3,3,1,1,2,1,2,42,6
20297,78.8,3,3,1,4,4,1,1,2,1,7,NA,6
17759,68,2,2,1,2,4,1,1,3,1,2,34,10
18380,43.9,2,3,1,2,1,1,1,2,1,2,37.5,7
19943,57.2,2,5,1,3,1,1,1,2,2,2,25,5
18094,67.8,2,4,1,2,4,1,1,2,1,7,NA,8
11886,48.3,2,4,1,1,1,1,1,2,1,7,NA,6
15017,27.2,0,1,1,2,5,1,1,2,0,7,NA,4
15107,65.3,0,2,1,3,1,1,1,3,1,7,NA,NA
13973,42.3,4,1,3,4,1,2,1,2,1,2,40,12
21041,69.8,2,1,1,1,1,1,1,2,1,7,NA,12
4053,61.5,2,5,1,2,3,1,1,2,1,7,NA,7
9058,39.4,2,2,1,2,1,1,1,2,1,1,16,11
18177,41.8,3,2,1,3,1,1,1,2,2,2,48,10
7036,26.8,0,4,1,3,5,1,1,2,0,2,70,8
6535,48.2,2,4,1,3,1,1,1,2,1,2,42.5,NA
1507,40.9,3,4,1,3,1,1,1,2,2,2,42,NA
7231,38.3,2,1,1,2,1,1,1,2,1,2,45,8
6493,63.5,1,2,1,3,1,1,1,2,1,7,NA,3
21635,46.3,3,1,1,3,1,2,1,2,1,2,50,7
2220,53.8,1,2,1,1,3,1,1,2,3,2,37.5,9
17956,80,3,2,3,3,1,2,1,3,1,7,NA,6
7300,28.8,0,1,1,2,1,1,1,2,1,2,37.5,9
13568,54.1,1,5,1,3,1,1,1,2,1,7,NA,4
8167,46,2,2,1,3,1,1,1,2,1,2,37.5,6
8216,54.5,2,4,1,2,1,1,1,2,1,2,70,6
8018,24.8,0,2,1,3,5,1,1,1,0,1,50,6
13647,40,2,4,1,2,1,1,1,2,2,7,NA,1
6935,47.4,2,2,1,3,2,1,1,2,1,7,40,7
12215,34.2,2,4,1,3,1,1,1,2,1,2,47.5,9
10895,29.3,3,3,1,1,1,1,1,2,1,2,50,8
398,45.5,1,2,1,2,5,1,1,2,0,2,40,8
10236,66.1,2,8,NA,8,1,8,1,2,2,7,NA,NA
5204,39.4,3,2,1,3,2,1,1,2,1,2,35,8
9804,79.3,7,5,1,2,2,1,1,2,1,7,NA,5
17023,60.3,1,5,1,2,1,1,1,2,1,2,50,8
17418,28.4,1,1,1,2,1,1,1,2,1,2,55,9
16038,63.7,1,3,1,2,4,1,1,2,1,2,20,9
11703,77.9,0,3,1,2,5,1,1,2,0,7,NA,6
20995,65.8,1,5,1,1,4,1,1,3,1,7,NA,NA
2242,22.5,0,3,1,3,5,1,1,2,0,2,8.5,5
13211,70.7,2,5,1,4,4,1,1,2,1,7,NA,5
20287,62.7,1,4,1,1,3,1,1,2,1,7,NA,6
19171,50.6,4,3,1,5,3,1,1,2,2,2,45,5
12757,54.3,2,2,1,5,5,1,1,2,1,7,NA,4
5488,64.7,6,5,1,3,1,1,2,2,1,7,NA,1
17738,61.5,2,2,NA,1,1,1,1,2,1,2,70,NA
19775,61,4,2,1,3,1,1,1,3,1,2,2,1
16454,50.9,3,4,1,3,4,1,1,2,1,2,50,7
18178,76.6,4,4,1,3,1,1,1,2,1,7,NA,NA
8209,61.7,0,4,1,4,5,1,1,2,0,2,48,7
5202,64.1,4,5,1,4,3,1,1,1,1,7,50,6
20829,67.4,0,3,1,2,1,1,1,2,1,2,48,NA
5420,78.8,5,2,1,3,4,1,1,2,1,7,NA,6
11209,75.2,2,1,1,2,1,1,1,3,2,7,NA,12
9958,44.9,2,2,1,2,1,1,1,2,1,2,30,10
10678,43.1,3,5,1,2,2,1,1,2,2,2,40,5
16468,24,0,4,1,1,5,1,1,2,0,7,NA,1
15334,53.3,3,3,1,2,1,1,1,3,1,2,45,9
3387,66.1,0,5,4,2,5,1,1,3,1,7,NA,6
3087,60.5,3,4,2,2,1,1,1,2,1,7,NA,6
20660,32.5,1,1,1,1,1,1,1,2,1,2,35,9
14923,67.5,3,4,1,2,1,1,1,3,1,7,NA,9
8227,76.2,6,5,2,4,1,1,1,3,1,7,NA,NA
20920,56,0,9,1,1,5,1,1,2,2,7,NA,8
16814,40.2,2,4,1,3,1,1,1,2,1,2,37.5,7
7443,36.8,1,2,1,3,2,1,1,2,1,2,75,NA
10347,46.2,2,1,1,2,1,1,1,2,1,2,50,10
21557,47.8,3,1,1,3,1,1,1,2,1,2,40,1
13801,72.4,4,3,1,3,1,1,1,3,1,7,NA,6
18204,41.8,2,4,1,3,1,1,1,2,1,2,40,NA
643,48.7,2,2,1,3,1,1,1,3,2,7,NA,6
10172,49.3,2,4,1,2,1,1,1,2,1,2,37.5,10
11245,80,0,1,4,1,4,1,1,2,1,7,NA,6
5925,80,2,1,1,3,1,1,1,3,1,7,NA,NA
10769,22.5,0,3,1,2,5,1,1,2,0,1,50,6
11564,74.1,2,8,NA,8,1,8,1,2,1,7,NA,NA
14008,28.8,1,2,1,3,1,1,1,2,1,2,48,8
6907,60.3,0,4,1,2,1,1,1,2,2,7,NA,9
8889,65.5,0,4,1,3,5,1,1,2,0,7,NA,NA
19880,79.8,7,5,1,4,4,1,1,3,1,7,NA,5
8275,80,2,2,3,4,4,2,3,3,1,7,NA,7
2974,62,5,2,1,4,2,1,2,2,3,1,40,6
7669,59.8,2,2,1,3,1,1,1,2,2,7,NA,9
9047,75.1,0,1,1,2,5,1,1,2,0,7,NA,8
213,57.3,0,3,1,4,1,1,1,2,1,2,40,7
20196,73.7,3,2,1,2,4,2,1,2,1,7,NA,10
4984,57.7,4,3,1,2,1,2,1,3,2,2,25,5
11648,50.8,2,2,1,4,1,1,1,3,1,2,65,8
10726,71,2,1,3,3,4,2,1,2,1,7,NA,6
18307,50,5,4,1,3,3,1,1,2,2,2,40,6
15536,53.8,1,1,1,1,1,1,1,2,1,2,40,10
7349,47.8,0,3,2,1,1,1,1,2,3,2,38,7
8873,66.1,0,3,2,2,1,1,1,2,1,7,NA,6
14313,42.8,2,1,1,1,1,1,1,2,1,2,24,8
16350,19,0,4,1,4,5,1,1,2,0,7,NA,NA
14598,17.7,0,5,1,2,5,1,3,2,1,2,30,2
3603,72.1,4,5,1,5,4,1,1,3,2,7,NA,1
14141,49.2,4,2,1,2,1,1,1,3,1,2,40,9
11265,20.1,1,8,NA,8,5,8,1,1,1,2,72,NA
21984,56.8,0,1,1,1,5,1,1,2,0,7,NA,10
22274,35.8,1,1,1,2,3,1,1,2,1,2,35,10
20383,28.5,2,5,1,4,5,1,1,1,1,2,60,5
17891,49.3,2,2,1,3,1,1,1,1,1,2,40,7
21423,75,3,2,1,3,3,1,1,3,2,7,NA,8
4100,64.2,2,2,4,2,4,1,1,2,2,7,NA,5
19444,50.3,2,2,1,2,1,1,3,2,1,2,40,7
6997,63.4,3,5,1,3,1,1,1,2,1,2,50,9
20919,59.5,0,1,1,5,4,1,1,3,1,7,NA,6
17170,65.7,4,3,1,4,1,1,1,2,2,7,NA,6
13754,50.1,2,4,1,1,1,1,1,2,2,2,37.5,8
13991,35.5,2,2,1,2,1,1,3,1,1,2,40,8
18065,47.1,5,5,1,4,3,1,1,2,4,7,NA,1
9129,69.1,3,1,1,2,4,1,1,2,1,7,NA,8
14635,51.5,4,5,1,2,1,1,1,2,3,7,NA,5
14604,35.3,1,4,1,4,5,1,1,2,1,7,NA,3
4567,64.2,1,4,1,1,4,1,1,3,1,7,NA,4
7953,53.8,2,1,1,3,3,1,1,2,2,2,60,10
17578,25.9,0,3,1,3,5,1,1,3,0,7,NA,NA
1148,21.8,1,2,1,2,5,1,1,2,1,2,40,6
14357,80,3,5,1,3,4,1,1,2,1,7,NA,5
18199,16.5,0,2,1,1,5,1,1,7,0,2,18,2
13213,38.5,3,1,1,1,1,1,1,2,1,2,45,10
10524,50.8,0,2,1,2,5,1,1,2,0,2,70,7
16770,68.6,0,5,1,2,5,1,1,3,0,7,NA,4
15440,63.4,0,5,1,4,5,1,1,2,0,2,38.5,6
13177,52.6,3,2,1,3,1,1,1,3,1,2,40,7
14416,67,2,5,1,3,1,1,1,3,1,7,NA,7
2758,39.4,0,1,1,1,5,1,1,2,0,2,75,8
13103,37.3,3,4,1,2,1,1,1,2,1,7,NA,3
16806,60.3,2,2,1,2,3,1,1,2,2,2,50,6
6322,67.2,3,1,2,3,1,2,1,2,1,7,NA,7
1521,48.6,6,2,1,3,1,1,1,2,2,2,37,7
14365,80,3,4,1,3,1,2,1,3,1,7,NA,10
15221,70.8,3,5,1,3,4,1,1,3,1,7,NA,4
5264,62.8,3,3,2,4,1,1,1,2,1,7,NA,4
16488,68.1,3,2,1,3,1,1,1,2,2,7,NA,7
3403,52.5,1,1,1,3,1,1,1,2,2,2,40,NA
2830,68.2,4,5,1,3,4,1,1,3,1,7,NA,NA
13968,73.1,3,5,1,3,1,1,1,2,1,7,NA,5
19861,65.5,5,4,1,2,1,1,1,3,1,7,NA,6
16643,63.4,2,5,1,3,1,1,1,3,1,7,NA,2
15488,62.8,2,2,1,3,1,1,1,2,1,7,NA,NA
12658,63.8,2,2,1,2,4,1,2,2,1,7,NA,4
3444,60.5,2,5,1,3,3,1,1,2,1,7,NA,3
3523,43.5,2,2,1,3,3,1,1,3,1,2,20,NA
8521,63.5,0,2,1,3,1,1,1,2,1,7,NA,7
3501,37.3,2,1,1,3,1,1,1,2,1,2,32,7
2030,75.3,0,1,1,1,5,1,1,2,0,7,NA,9
19990,54.9,1,2,2,2,1,1,1,2,1,2,40,9
12685,80,4,2,1,5,4,1,1,3,1,7,NA,5
16823,62.8,2,1,3,3,1,2,1,2,1,7,NA,NA
20668,60.1,4,3,1,4,3,1,1,2,2,7,NA,3
2851,47.5,2,2,1,3,5,1,1,2,1,2,40,9
16999,31.6,2,5,1,3,5,1,1,2,1,2,40,9
1751,46.4,2,2,1,3,5,1,1,2,2,2,33,8
6638,45.9,0,4,1,3,3,1,1,1,1,2,35,6
9130,79.8,1,5,1,4,1,1,1,3,1,7,NA,5
6338,20.3,0,3,1,3,5,1,1,2,0,2,40,2
20092,74,1,4,1,1,4,1,1,3,1,7,NA,4
9610,59.7,0,1,1,2,5,1,1,2,0,2,40,7
8741,36.5,3,4,1,2,1,1,1,2,1,2,45,9
2908,48.4,2,3,1,5,1,1,1,2,1,7,NA,4
4176,19.8,0,3,1,3,5,1,1,2,0,2,10,4
17951,55.8,2,2,1,5,3,1,1,2,1,7,NA,5
9928,65.6,2,2,1,3,1,1,1,3,1,7,NA,5
2499,36.2,0,3,1,2,5,1,1,2,0,2,37.5,8
255,80,4,5,1,2,1,1,1,2,2,7,NA,9
19809,80,3,2,1,3,4,1,1,2,1,7,NA,6
16066,70.6,1,2,1,3,4,1,3,2,1,7,NA,NA
10371,61,1,1,1,2,1,2,1,2,4,7,NA,9
21421,72.8,5,5,1,1,4,1,1,3,2,7,NA,8
4468,50.5,2,3,1,2,1,1,1,2,1,2,32,6
4970,54,3,2,1,2,3,1,1,2,3,2,60,12
17440,40.9,3,1,1,3,1,2,1,2,1,2,36,3
12094,35.4,0,4,1,2,5,1,1,2,0,7,NA,3
4392,64.5,2,2,1,3,4,1,1,2,1,7,NA,10
1673,55.5,3,5,1,4,1,1,1,2,1,2,20,3
6898,80,3,5,1,3,4,1,1,2,1,7,NA,6
8114,63.3,2,5,1,3,5,1,1,2,0,2,40,9
10915,80,0,2,1,4,5,1,1,2,0,7,NA,5
15331,80,2,3,1,1,1,1,1,3,2,7,NA,8
20177,58.1,3,3,1,2,1,1,1,2,3,1,24,7
19677,26.8,2,5,1,2,5,1,1,2,0,2,37.5,1
7418,32,0,5,1,4,5,1,1,2,1,7,NA,1
6950,28.1,2,1,1,1,1,1,1,2,1,7,NA,1
19791,59,2,1,1,3,1,1,1,2,1,7,NA,NA
19944,44.8,0,2,1,3,5,1,1,2,2,2,32,7
11443,45.5,0,1,1,2,5,1,1,2,1,2,33,6
17615,65.5,3,2,1,2,1,1,3,3,2,7,NA,1
12927,37.3,1,4,1,2,3,1,1,2,1,2,40,10
21883,65.9,2,5,1,4,1,1,1,3,2,7,NA,2
786,67,2,4,1,2,1,1,1,2,1,7,NA,3
18027,24.8,0,4,1,2,5,1,1,2,0,7,NA,4
5250,17.9,0,5,1,2,5,1,1,7,0,1,10,2
21045,44.3,2,3,1,2,1,1,1,2,1,2,35,7
91,41.3,2,1,1,3,1,1,3,2,1,2,40,8
19838,64.3,0,2,2,3,5,2,1,2,0,2,20,6
20566,55,2,2,1,2,1,1,1,2,1,2,37.5,8
18355,39.5,1,2,1,3,1,1,1,2,1,7,NA,2
1355,51.3,0,3,1,4,2,1,1,2,1,7,NA,8
14492,63.6,0,1,1,2,5,1,1,2,2,2,45,10
10132,66.8,1,2,1,2,1,1,1,3,1,7,NA,8
10630,51,2,4,1,1,3,1,1,2,1,2,40,11
2777,54.8,2,2,1,3,1,1,1,2,1,2,50,8
76,62,3,2,1,2,1,1,1,2,1,2,40,8
7121,46.8,1,5,1,3,1,1,1,2,1,2,40,6
14796,60.2,0,5,1,4,5,1,1,2,0,7,NA,3
2848,80,0,3,1,2,4,1,1,2,1,7,NA,10
14736,63.6,2,2,1,2,3,1,1,2,2,2,30,8
20726,62.7,2,5,1,3,1,1,3,2,1,7,NA,NA
713,56.7,2,5,1,3,3,1,1,3,2,7,NA,2
7769,56.2,0,4,1,2,1,1,1,2,2,7,50,NA
8698,36.8,2,5,1,1,5,1,1,2,1,2,45,8
9801,29.4,0,2,2,2,9,1,1,2,3,2,30,7
18534,31.9,0,2,2,2,5,1,1,2,3,2,30,10
21439,29.1,0,2,2,2,5,1,1,2,1,2,36.3,9
8758,23.9,1,2,1,2,5,1,1,1,1,2,44,6
14196,58.8,3,3,2,3,3,1,1,1,1,7,NA,7
21117,37.8,0,1,2,2,5,2,1,2,0,2,70,1
6625,62.7,4,1,1,1,1,1,1,2,1,2,40,7
13531,17.3,0,5,1,2,5,1,1,7,0,7,NA,1
12092,26.8,0,4,1,2,1,1,1,2,1,2,40,9
8428,57.4,2,2,2,3,1,1,1,2,1,2,40,NA
4721,62.5,2,1,2,1,1,1,1,3,1,2,40,12
10756,42,1,3,2,1,5,1,1,2,2,2,48,8
12015,53.6,2,5,1,4,1,1,1,2,1,2,75,NA
21370,80,7,4,4,5,4,1,1,3,1,7,NA,6
4186,43.3,3,3,1,1,1,1,1,2,1,2,50,10
2378,24.2,1,3,1,1,5,1,1,2,1,7,NA,3
15256,42.2,1,3,1,3,5,1,1,1,1,2,40,3
17093,38.8,1,2,2,3,1,1,1,2,1,2,40,10
20886,43.8,2,4,1,4,3,2,1,2,1,7,NA,4
11496,19.4,0,5,2,3,5,1,1,1,1,2,12,NA
6794,30.9,1,1,2,3,5,1,1,2,1,2,50,9
11238,66.2,2,5,1,4,1,1,2,2,1,7,NA,4
12979,48.5,2,5,1,5,2,1,1,3,1,7,NA,6
8646,73.8,0,4,1,2,4,1,1,3,2,7,NA,NA
6081,68.4,0,4,2,5,5,1,1,3,0,7,NA,NA
14715,48.4,5,5,1,5,3,1,1,2,4,7,NA,4
9205,55,0,2,1,3,5,1,1,2,0,2,42,6
